Product_Name,Brand,Price,Reviews,Origin,Rate,Platform,Category
Pineapple Rice Paste 100g,Dancing Chef,7.99,0,Singapore,0.0,Yami,Rice Crust
Hainanese Chicken Rice Paste 100g,Dancing Chef,7.99,0,Singapore,0.0,Yami,Rice Crust
Brown Rice Green Tea 4g*20pcs,EATEA120,24.69,0,Taiwan,0.0,Yami,Rice Crust
Japan Maple Black Rice Sandwich Biscuits 72g,ASAHI,2.99,1,Japan,5.0,Yami,Rice Crust
Japan Blueberry Black Rice Sandwich Biscuits 72g,ASAHI,2.99,2,Japan,4.5,Yami,Rice Crust
Soybean Rice cake Chocolate,MEIJI,3.2,17,Japan,4.6,Yami,Rice Crust
Roland White Rice Sauce Face Mask 170g,Cosmetex Roland,19.99,0,Japan,0.0,Yami,Rice Crust
Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ISHIZAWA LAB,8.67,0,Japan,0.0,Yami,Rice Crust
Mayonnaise Mentaiko Rice crackers 40g,AMEYASAN,2.99,1,Japan,5.0,Yami,Rice Crust
Mayonnaise Curry Rice crackers 40g,AMEYASAN,2.99,0,Japan,0.0,Yami,Rice Crust
Sweet Shrimp Rice Cracker 72g,KAMEDA,6.5,2,Japan,5.0,Yami,Rice Crust
Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ISHIZAWA LAB,10.85,9,Japan,4.2,Yami,Rice Crust
Facial Treament Rice Masks 10sheets,ISHIZAWA LAB,18.99,6,Japan,4.7,Yami,Rice Crust
Seaweed Grain Rice 200g,Sung Chi,12.34,0,Taiwan,0.0,Yami,Rice Crust
Non-stick silicone shovel cooking shovel high temperature household CX-D0017 silicone rice spoon,Bear,17,0,Mainland China,0.0,Yami,Rice Crust
JAPAN Assorted Rice 160g,MARUCHAN,6.98,0,Japan,0.0,Yami,Rice Crust
Organic Tea 1.5-Pound (3-Pack) (Corn Tea Barley Tea and Brown Rice Tea),McCabe,39.99,0,United States,0.0,Yami,Rice Crust
Organic Brown Rice Tea 2 lb (32 oz),McCabe,17.99,0,United States,0.0,Yami,Rice Crust
Organic Grain (3-Pack) (White Rice Mixed Rice and Mixed Bean),McCabe,49.99,0,United States,0.0,Yami,Rice Crust
Organic Grain 3-Pound (2-Pack) (White Rice and Mixed Barley & Black Rice),McCabe,37.99,0,United States,0.0,Yami,Rice Crust
Organic Brown Rice 3 lb (48 oz),McCabe,21.99,1,United States,5.0,Yami,Rice Crust
Organic Brown Rice 12-Pound,McCabe,49.99,1,United States,5.0,Yami,Rice Crust
JAPAN Sprinkled Rice Grilled ginger 28g,MARUMIYA,2.99,1,Japan,5.0,Yami,Rice Crust
JAPAN Sprinkled Rice Salmon 28g,MARUMIYA,2.99,2,Japan,5.0,Yami,Rice Crust
JAPAN Sprinkled Rice sauce 28g,MARUMIYA,2.99,1,Japan,5.0,Yami,Rice Crust
JAPAN Curry Rice 103g,NISSIN,5.5,4,Japan,4.2,Yami,Rice Crust
JAPAN Sprinkled rice Sukiyaki 40g,MARUMIYA,2.99,2,Japan,5.0,Yami,Rice Crust
JAPAN Sprinkled rice Cod roe 28g,MARUMIYA,2.99,1,Japan,5.0,Yami,Rice Crust
Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ISHIZAWA LAB,12.99,0,Japan,0.0,Yami,Rice Crust
Chinese Herb Roasted Fructus Oryzae Germinatus Fried rice sprout 16oz,PRESIDENT BRAND,17.99,0,United States,0.0,Yami,Rice Crust
MYKUALI Hainanese Chicken Rice Paste 120g,My KUALI,7.99,0,Malaysia,0.0,Yami,Rice Crust
[Mainland China direct mail]  Xiaoyao herbal tea red bean glutinous rice flower tea combination raw tea 9g * 10 packs,LIZIQI,53.1,1,Mainland China,5.0,Yami,Rice Crust
Taiwan Glutinous Rice Red Dates Tea 150ml/10bags/box,Zi Jin Tang,62,0,Taiwan,0.0,Yami,Rice Crust
My Real Squeeze Mask #Rice 5PC,INNISFREE,6.5,0,Korea,0.0,Yami,Rice Crust
Chinese Fried Rice Powder 17g,ADABI,2,0,Malaysia,0.0,Yami,Rice Crust
Flavoring Fried Rice 30g,ADABI,2,0,Malaysia,0.0,Yami,Rice Crust
My Real Squeeze Mask #Rice 1PC,INNISFREE,1.35,0,Korea,0.0,Yami,Rice Crust
Rice Serum Mask Pack 170g,Mayuchan,19.99,0,Japan,0.0,Yami,Rice Crust
Rice Mask 170g,ISHIZAWA LAB,29.99,0,Japan,0.0,Yami,Rice Crust
Fried RIce with Kimchi 300g,Taste of Mainland China,5.99,1,Mainland China,5.0,Yami,Rice Crust
Rice Crackers Spicy 150g/bag,TTL Taiwan,7.59,3,Taiwan,5.0,Yami,Rice Crust
Fried RIce with Curry 300g,Taste of Mainland China,5.99,0,Mainland China,0.0,Yami,Rice Crust
Rice Cookie - Salt and Pepper 180g,CHING TSE,12.34,1,Taiwan,5.0,Yami,Rice Crust
NutreMill Brown Rice Instant Cereal Drink 450g,SUPER,19.99,1,Singapore,5.0,Yami,Rice Crust
Keana Nadeshiko Facial Treatment Rice Mask 10sheets,ISHIZAWA LAB,24.99,2,Japan,5.0,Yami,Rice Crust
Rice Washing Strainer (Orange) 1 Piece,Truefun,9.99,0,Mainland China,0.0,Yami,Rice Crust
Penang Mykuali White Fish Broth Rice Vermicelli 90g,MYKUALI,4.79,0,Malaysia,0.0,Yami,Rice Crust
Hainanese Chicken Rice Mix 90g,Singlong,4.79,0,Singapore,0.0,Yami,Rice Crust
JAPAN The Power Of Charcoal 5-10kg Rice Insecticide Is Effective For 6 Months,Earth,10.88,0,Japan,0.0,Yami,Rice Crust
Fresh Red Bean Rice Pudding 10oz/bag,Wewokit,6.79,0,United States,0.0,Yami,Rice Crust
Japan Blueberry Black Rice Sandwich Biscuits 72g,ASAHI,2.5,4,Japan,5.0,Yami,Rice Crust
Kastar Soy Milk Egg Brown Rice Sandwich Biscuits 72g (2 × 2 bags),ASAHI,3.2,4,Japan,5.0,Yami,Rice Crust
JAPAN NAKATANIEN Seasoning Crab Meat Fried Rice 3bags,NAGATANIEN,3.99,0,Japan,0.0,Yami,Rice Crust
JAPAN NAKATANIEN Sprinkled rice Sockeye salmon 5pc,NAGATANIEN,4,3,Japan,5.0,Yami,Rice Crust
JAPAN  fFacial Cleanser And Skin Conditioner And ISHIZAWA LAB Rice Masks Set,FANCL,68.9,1,Japan,5.0,Yami,Rice Crust
Handmade Sticky Rice Cake Matcha Taste150g,BESTORE,6.99,3,Mainland China,5.0,Yami,Rice Crust
Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ISHIZAWA LAB,10.5,0,Japan,0.0,Yami,Rice Crust
Village Style Fried Rice Powder 17g,ADABI,2,0,Malaysia,0.0,Yami,Rice Crust
Soybean Milk Flavored Wafer 112g,BOURBON,3.99,334,Japan,4.7,Yami,Rice Crust
TAIYANG Millet Crisp Hot 50g,xasunfood,1.49,92,Mainland China,3.9,Yami,Rice Crust
CHIO HEONG YUEN Vegetarian Phoenix Egg Roll With Seaweed 150g,Choi Heong Yuen Bakery,8.99,106,Macao,4.7,Yami,Rice Crust
TAIYANG Millet Crisp Five Spices 50g,xasunfood,1.29,70,Mainland China,4.0,Yami,Rice Crust
BACKERY Egg Roll Bricelets Oeufs 315g,Choi Heong Yuen Bakery,13.99,52,Macao,4.8,Yami,Rice Crust
YAM Twisted Roll Sea Sedge Flavor 88g,YUMEI,1.99,241,Mainland China,4.7,Yami,Rice Crust
Egg Roll  Egg Yolk Flavor 178g,TOTASTE,6.99,46,Mainland China,4.8,Yami,Rice Crust
YAM Twisted  Roll Caramel & Spicy Flavor  88g,YUMEI,1.99,440,Mainland China,4.7,Yami,Rice Crust
TAIYANG Millet Crisp Cumin Flavor 50g,xasunfood,1.49,88,Mainland China,4.2,Yami,Rice Crust
Japanese Chocolate Egg Roll Limited Edition 7pc,Yoku Moku,19.99,2,Japan,5.0,Yami,Rice Crust
Waffle Knot Coffee 32 pc 256g,June 1st,19.99,3,Taiwan,5.0,Yami,Rice Crust
Peanut Love Egg Rolls 8 packs 400g,Hi Walk,38.99,8,Taiwan,5.0,Yami,Rice Crust
Strawberry Flavour Wafers 700g,GARDEN,12.99,0,Hong Kong,0.0,Yami,Rice Crust
Chocolate Flavour Wafers Tin 700g,GARDEN,12.99,1,Hong Kong,5.0,Yami,Rice Crust
Peacock Wafer Roll Egg Pudding Flavor 63g,Peacock Brand Herbs,3.29,0,Mainland China,0.0,Yami,Rice Crust
Coconut Flavour Wafers 700g,GARDEN,12.99,0,Hong Kong,0.0,Yami,Rice Crust
Sesame Bars 220g,ZHIMAGUAN,3.29,12,Mainland China,4.2,Yami,Rice Crust
Seaweed Egg Roll 80g,KALUOKAMAN,4.99,0,Mainland China,0.0,Yami,Rice Crust
Lucky Package 1158g,yifen,27.38,0,Mainland China,0.0,Yami,Rice Crust
10 Nut Roll Purple Sweet Potato Flavor 160g,Pei Tien,2.69,0,Taiwan,0.0,Yami,Rice Crust
BACKERY Phoenix Egg Rolls 300g,Choi Heong Yuen Bakery,13.49,13,Macao,4.8,Yami,Rice Crust
Musang King Durian Flavor Egg Roll 64g,KALUOKAMAN,1.59,0,Mainland China,0.0,Yami,Rice Crust
"12 Grain Crispi Roll, Taro 180g",Pei Tien,2.49,0,Taiwan,0.0,Yami,Rice Crust
AJI Egg Roll Mango & Pomelo Flavor 218g,AJI,6.69,0,Mainland China,0.0,Yami,Rice Crust
AJI Hong Kong Style Egg Roll Milk Tea Flavored 218g,AJI,6.69,0,Mainland China,0.0,Yami,Rice Crust
Millet Crisp Cumin Flavor 105g,HAOBALAIBA,1.69,0,Mainland China,0.0,Yami,Rice Crust
Year of Tiger Special Edition Salted Egg Yolk Crispy Egg Rolls 308g*2,KALUOKAMAN,8.49,0,Mainland China,0.0,Yami,Rice Crust
AJI Egg Roll White Peach Flavor 218g,AJI,6.79,0,Mainland China,0.0,Yami,Rice Crust
CHIO HEONG YUEN Mini Egg Roll 150g,Choi Heong Yuen Bakery,7.99,24,Macao,4.7,Yami,Rice Crust
Fried Dough Twist White Sesame Flavor 420g,OTHER BRANDS,5.39,1,Unclear,4.0,Yami,Rice Crust
Crispy Crepe Cookie 88g,BOURBON,2.59,280,Japan,4.7,Yami,Rice Crust
Salted Egg Yolks Filled Egg Rolls 220g,HUAMEI,5.49,0,Mainland China,0.0,Yami,Rice Crust
Waffle Knot Sesame 32pc 256g,June 1st,19.99,3,Taiwan,4.3,Yami,Rice Crust
Peanut Flavour Wafers Tin 700g,GARDEN,12.99,0,Hong Kong,0.0,Yami,Rice Crust
GAVOTTES Crepes Gift Box 1500g,GAVOTTES,34.99,0,France,0.0,Yami,Rice Crust
Wafer White Chocolate 57g,BOURBON,3.29,0,Japan,0.0,Yami,Rice Crust
Cheese Filled Egg Rolls 220g,HUAMEI,5.49,0,Mainland China,0.0,Yami,Rice Crust
Durian Flavour Wafers 700g,GARDEN,12.99,0,Hong Kong,0.0,Yami,Rice Crust
Small Fried Dough Twist Sweet Sesame Flavor 250g,ZHONGWANG,3.29,0,Mainland China,0.0,Yami,Rice Crust
"Energy 99 Sticks, Egg Yolk 150g",Pei Tien,2.49,0,Taiwan,0.0,Yami,Rice Crust
Wafer Roll Condensed Milk Flavor 400g,Healthful,19.99,0,Taiwan,0.0,Yami,Rice Crust
Quadratini Bite Size Wafer Cookies Chocolate Flavor 250g,LOACKER,5.29,42,Itlay,4.9,Yami,Rice Crust
Quadratini Bite Size Wafer Cookies Tiramisu Flavor 250g,LOACKER,5.29,50,Itlay,4.9,Yami,Rice Crust
Purple Sweet Potato Wafer 7oz,GARDEN,2.29,0,Hong Kong,0.0,Yami,Rice Crust
Cracker 128g,WOLONG,2.69,0,Mainland China,0.0,Yami,Rice Crust
Small Fried Dough Twist Salty Seaweed Flavor 250g,ZHONGWANG,3.29,0,Mainland China,0.0,Yami,Rice Crust
Egg Roll Soy Milk Flavor 178g,TOTASTE,6.99,26,Mainland China,4.9,Yami,Rice Crust
Waffle Knot Green Onion 32 pc 256g,June 1st,19.99,0,Taiwan,0.0,Yami,Rice Crust
Chinese Style Chips Cumin Flavor 188g,XIANGWANGFEI,2.99,4,Mainland China,4.8,Yami,Rice Crust
Small Fried Dough Twist Salted Scallion Flavor 250g,ZHONGWANG,3.29,0,Mainland China,0.0,Yami,Rice Crust
Ice Cream Flavor Egg Roll 64g,KALUOKAMAN,1.59,0,Mainland China,0.0,Yami,Rice Crust
Mango Crispy Egg Roll 100g,KALUOKAMAN,2.19,0,Mainland China,0.0,Yami,Rice Crust
Salted Egg Yolk Roll 309g,OTHER BRANDS,12.99,0,Unclear,0.0,Yami,Rice Crust
Uji Matcha Wafer 7oz,GARDEN,2.29,0,Hong Kong,0.0,Yami,Rice Crust
LIOUCIOU FU WEI Handmade Twisted Roll Brown Sugar 200g,LIOUCIOUFUWEI,3.89,125,Taiwan,4.8,Yami,Rice Crust
Healthful Wafer Roll Hazelnut Cocoa,Healthful,16.99,2,Taiwan,4.0,Yami,Rice Crust
"12 Grain Crispi Roll, Seaweed 180g",Pei Tien,2.49,0,Taiwan,0.0,Yami,Rice Crust
Wafer Rolls Filled with Cconut Cream,XIAO QUAN,4.29,0,Mainland China,0.0,Yami,Rice Crust
Japanese style egg rolls-boba tea flavor 160g,YAKISS,7.29,0,Hong Kong,0.0,Yami,Rice Crust
Durian Crisp Egg Roll 218g,KALUOKAMAN,3.89,13,Mainland China,4.8,Yami,Rice Crust
Chocolate and Caramel Crispy Wafer Roll 185g,BOURBON,5.99,4,Japan,5.0,Yami,Rice Crust
Pizza Roll 25g,GY,0.99,22,Mainland China,4.6,Yami,Rice Crust
Egg Roll Coconut Flavor,SURA,5.49,7,Korea,4.0,Yami,Rice Crust
Party Wafer Chocolate & Milk Flavor 220g,GASTONE LAGO,5.29,1,New Zealand,5.0,Yami,Rice Crust
Mini Crisp Twist (Spicy &Hot Flavor) 120g,Dao Xiang Cun,3.49,74,Mainland China,4.6,Yami,Rice Crust
ZHONHGWANG Sesame Flavor a Crisp Dough Twist 235g,ZHONGWANG,4.09,6,Mainland China,4.7,Yami,Rice Crust
Egg Roll Sesame Flavor  180g,IMEI,4.59,11,Taiwan,4.9,Yami,Rice Crust
Egg Roll Original Flavor 60g,IMEI,1.89,125,Taiwan,4.5,Yami,Rice Crust
Chocolat Egg Roll 8pc 57.6g,BOURBON,2.89,0,Japan,0.0,Yami,Rice Crust
Egg Roll Sesame Flavor 60g,IMEI,1.89,111,Taiwan,4.5,Yami,Rice Crust
Toasted Egg Roll 178g,TOTASTE,7.99,3,Mainland China,3.7,Yami,Rice Crust
Tuna Flavor Egg Rolls 60g,WEIYI,4.29,1,Taiwan,5.0,Yami,Rice Crust
Quadratini Wafers Raspberry Yogurt 220g,LOACKER,5.29,45,Itlay,4.7,Yami,Rice Crust
Crispy Wafers Filled with Milk Cream 175g,LOACKER,2.99,2,Itlay,4.0,Yami,Rice Crust
Chinese Stylechips-Spicy Flavor 188g,XIANGWANGFEI,2.99,6,Mainland China,4.8,Yami,Rice Crust
SEA LETTUCE FLAVOR SNACK,HAITAI,3.69,1,Korea,3.0,Yami,Rice Crust
Quadratini Bite Size Wafer Cookies Cappuccino Flavor 220g,LOACKER,5.29,22,Itlay,4.8,Yami,Rice Crust
Beef and Sheep With Five Spice Spicy 100g,AMBER,1.29,120,Mainland China,4.8,Yami,Rice Crust
Ice Cream Lemon Wafers 150g,LOACKER,3.09,1,Itlay,4.0,Yami,Rice Crust
Blueberry-Yogurt 150g,LOACKER,3.19,4,Itlay,5.0,Yami,Rice Crust
Party Wafer Coconut Flavor 250g,GASTONE LAGO,4.29,1,New Zealand,5.0,Yami,Rice Crust
DXC Small Twist Sesame Flavor 120g,Dao Xiang Cun,3.49,16,Mainland China,4.9,Yami,Rice Crust
Chocolate Cookie Rolls 74g,TOKO,1.89,6,Japan,4.5,Yami,Rice Crust
ZHONHGWANG Original Flavor a Crisp Dough Twist 235g,ZHONGWANG,4.09,3,Mainland China,4.0,Yami,Rice Crust
Mini Egg Roll Sesame Flavor 114g,IMEI,3.69,2,Taiwan,4.5,Yami,Rice Crust
Strawberry Wafle 50g,HAITAI,1.49,0,Korea,4.6,Yami,Rice Crust
Wafer Roll Coffee 400g,Healthful,15.99,2,Taiwan,5.0,Yami,Rice Crust
Umaibo Corn Cracker Chocolate Flavor 30 Pieces,RISKA,8.99,13,Japan,4.8,Yami,Rice Crust
Mini Mahua Fried Dough Twist Honey Flavor 500g,LZ,4.99,127,Mainland China,4.8,Yami,Rice Crust
Quadratini Bite Size Wafer Cookies Lemon Flavor 250g,LOACKER,5.29,18,Itlay,4.9,Yami,Rice Crust
Crispy Wafer with Milky Cream 61g,BOURBON,2.49,47,Japan,4.6,Yami,Rice Crust
Quadratini Bite Size Wafer Cookies Coconut Flavor 250g,LOACKER,5.29,8,Itlay,4.2,Yami,Rice Crust
Purple Sweet Potato Egg Roll 500g,WEIQUAN,12.99,5,United States,4.2,Yami,Rice Crust
Color Flute Roll Chocolate Flavor 40g,MASTER KONG,1.49,29,Mainland China,4.8,Yami,Rice Crust
Party Wafers Dulce De Leche 250g,GASTONE LAGO,4.29,2,New Zealand,4.0,Yami,Rice Crust
Salted Egg Yolk Cookie Rolls 74g,TOKO,1.89,11,Japan,4.2,Yami,Rice Crust
Egg Roll Gift Pack 600g,IMEI,19.99,26,Taiwan,4.7,Yami,Rice Crust
Wafer Roll Chocolate 400g,Healthful,14.99,2,Taiwan,5.0,Yami,Rice Crust
Sweet Potato Flavor Cookie 143g,BOURBON,4.69,9,Japan,5.0,Yami,Rice Crust
Egg Roll Original 500g,WEIQUAN,12.99,18,United States,4.8,Yami,Rice Crust
Rolled Biscuit Salty Yolk Flavor  7.76oz,FULIN,4.79,8,Mainland China,4.1,Yami,Rice Crust
Matcha Cookie Rolls 74g,TOKO,1.79,4,Japan,4.0,Yami,Rice Crust
Roll Cake Vanilla 91g,BOURBON,2.69,9,Japan,4.4,Yami,Rice Crust
SizzlingI Cookies 283.5g,HANZHENGZUAN,3.69,6,Taiwan,4.7,Yami,Rice Crust
Delicious Mini Twist Brown Sugar Flavor 500g,LZ,5.49,125,Mainland China,4.7,Yami,Rice Crust
Delicious Mini Twist Sesame Flavor 500g,LZ,5.49,85,Mainland China,4.7,Yami,Rice Crust
Mini Egg Roll Original Flavor 114g,IMEI,3.69,1,Taiwan,4.0,Yami,Rice Crust
Cassrole Potato Noodle 327g,TianXiaoHua,3.49,252,Mainland China,4.7,Yami,Rice Crust
"Spicy Hot Pot Noodles, 258g",YUANXIAN,2.49,1033,Mainland China,4.8,Yami,Rice Crust
Sour & Spicy Cold Noodles 250g,YUANXIAN,2.79,317,Mainland China,4.5,Yami,Rice Crust
Honey Butter Chip 60g,HAITAI,2.19,1215,Korea,4.7,Yami,Rice Crust
Matcha Latte Flavor Wafer 11pc,NESTLE,6,0,Japan,0.0,Yami,Rice Crust
Original Cigar Egg Roll 14pc,Yoku Moku,19,34,Japan,4.8,Yami,Rice Crust
Sesame Paste Wide Vermicelli 268g,TianXiaoHua,3.49,67,Mainland China,4.7,Yami,Rice Crust
Lubera Egg Cookie 10pc,BOURBON,3,1,Japan,4.0,Yami,Rice Crust
Cheese Egg Roll 8pc,GRAMERCY NEW YORK,23.5,13,Japan,4.7,Yami,Rice Crust
Pistachio Chocolate Wafer 11pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
KIT KAT Whole Wheat Cookie Flavor Waffle14pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
10 Limited flavor Wafer Christmas Package 25pc,NESTLE,65,0,Japan,0.0,Yami,Rice Crust
Strawberry Milk Flavor Wafer 12pc,kit kat,7.99,0,United States,0.0,Yami,Rice Crust
Wafer Biscuit Milk Flavor 118g,BESTORE,6.99,0,Mainland China,0.0,Yami,Rice Crust
Sake Flavor Chocolate Wafer 8pc,kit kat,16.5,8,United States,5.0,Yami,Rice Crust
KIT KAT TOKYO Rum Raisin Flavor Chocolate Wafer 10pc,NESTLE,16.8,4,Japan,4.8,Yami,Rice Crust
KIT KAT OKINAWA Purple Sweet Potato Flavor Chocolate Wafer 10pc,NESTLE,16.8,2,Japan,4.0,Yami,Rice Crust
River Snail Noodle 400g Gold Award in the Conch Noodles,HAOHUANLUO,4.39,1108,Mainland China,4.7,Yami,Rice Crust
HOKKAIDO Hazel Chocolate Wafer 12pc,ROYCE,18.5,1,Japan,5.0,Yami,Rice Crust
KIT KAT HOKURIKU Red Bean Flavor Chocolate Wafer 10pc,NESTLE,16.8,0,Japan,5.0,Yami,Rice Crust
Melon Flavor Wafer 11pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
KIT KAT SHIZUOKA WASABI Flavor Chocolate Wafer 10pc,NESTLE,16.8,0,Japan,5.0,Yami,Rice Crust
KIT KAT Chocolate Orange Waffle 10pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
KIT KAT KYODO Grill Tea Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
KIT KAT KYODO Matcha Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,3.0,Yami,Rice Crust
Ramen Balls Leisure Snacks Spicy Taste 85g,BESTORE,4.99,0,Mainland China,0.0,Yami,Rice Crust
KIT KAT Chocolate Wafer Bars Heavy Matcha Flavor 13pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
ISHIYA GINZA Milk Chocolate Egg Roll 8pc,ISHIYA SEIKA,16.99,0,Japan,0.0,Yami,Rice Crust
Pistachio Milfille  8pc,FRANCAIS,19.9,0,Unclear,5.0,Yami,Rice Crust
Butter Salt Crisp 95g,CALBEE,9.99,0,Japan,0.0,Yami,Rice Crust
Peanut Flavor 400g 8 pcs,Hi Walk,39.9,9,Taiwan,4.7,Yami,Rice Crust
Sesame Flavor 400g 8 pcs,Hi Walk,39.9,6,Taiwan,3.8,Yami,Rice Crust
Butter Eggrolls (Rye) 140g/jar,KING OF BEARD,13.29,3,Mainland China,5.0,Yami,Rice Crust
KIT KAT geographical limited series Hokkaido small bean & strawberry chocolate wafer 10 pieces,NESTLE,16.8,0,Japan,0.0,Yami,Rice Crust
FUJI Strawberry Cheese Cake Flavor Chocolate Wafer 8pc,kit kat,16.5,1,United States,5.0,Yami,Rice Crust
KIT KAT Wafer Bars Strawberry Flavor  13pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
Nuts Milfille  8pc,FRANCAIS,19.9,7,Japan,4.7,Yami,Rice Crust
Coffee Mini Cut Wafer 12pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
Caramel Crepe Stick 11pc,BOURBON,3.5,0,Japan,0.0,Yami,Rice Crust
KIT KAT HIROSHIMA Maple Chocolate Flavor Wafer 10pc,NESTLE,16.8,0,Japan,0.0,Yami,Rice Crust
YOKOHAMA Strawberry Cheese Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
SHINSHU Red Apple Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
KYOSHU Strawberry Flavor Chocolate Wafer 12pc,kit kat,16.8,0,United States,0.0,Yami,Rice Crust
Japanese KIT KAT: Variety Party Box (63 Pieces 21 Flavors),NESTLE,48,0,Japan,0.0,Yami,Rice Crust
ISHIYA GINZA White Chocolate Egg Roll 8pc,ISHIYA SEIKA,16.99,0,Japan,0.0,Yami,Rice Crust
Lemon Milfille 8pc,FRANCAIS,19.9,0,Japan,0.0,Yami,Rice Crust
CAPLICO Chocolate Strawberry Egg Roll 1pc,GLICO,3.5,0,Japan,0.0,Yami,Rice Crust
Butter Eggrolls (Original) 140g/jar,KING OF BEARD,13.29,4,Mainland China,4.5,Yami,Rice Crust
Valentine Day Limited Egg Roll Gift Box 10pc,Yoku Moku,45.9,0,Japan,0.0,Yami,Rice Crust
Casual Gift  Butter Biscuit Baton 10pc,Yoku Moku,18.9,0,Japan,0.0,Yami,Rice Crust
KIT KAT Chocolate Orange Waffle 10pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
KIT KAT KYODO Grill Tea Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
KIT KAT KYODO Matcha Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,3.0,Yami,Rice Crust
Coffee Mini Cut Wafer 12pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
FUJI Strawberry Cheese Cake Flavor Chocolate Wafer 8pc,kit kat,16.5,1,United States,5.0,Yami,Rice Crust
KIT KAT Wafer Bars Strawberry Flavor  13pc,NESTLE,7.99,0,Japan,0.0,Yami,Rice Crust
Nuts Milfille  8pc,FRANCAIS,19.9,7,Japan,4.7,Yami,Rice Crust
KIT KAT HIROSHIMA Maple Chocolate Flavor Wafer 10pc,NESTLE,16.8,0,Japan,0.0,Yami,Rice Crust
YOKOHAMA Strawberry Cheese Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
SHINSHU Red Apple Flavor Chocolate Wafer 10pc,NESTLE,16.8,1,Japan,5.0,Yami,Rice Crust
KYOSHU Strawberry Flavor Chocolate Wafer 12pc,kit kat,16.8,0,United States,0.0,Yami,Rice Crust
Casual Gift  Butter Biscuit Baton 10pc,Yoku Moku,18.9,0,Japan,0.0,Yami,Rice Crust
Sour Cream Onion Crisp 95g,CALBEE,9.99,2,Japan,4.5,Yami,Rice Crust
Crispy Fried Dough Twist Sesame Sweet Taste 160g,BESTORE,6.99,2,Mainland China,5.0,Yami,Rice Crust
Butter Eggrolls (Original&Rye Iron Box) 300g 15pcs,KING OF BEARD,56.99,0,Mainland China,0.0,Yami,Rice Crust
Chili Oil Wide Vermicelli 271g,TianXiaoHua,3.49,23,Mainland China,4.5,Yami,Rice Crust
HengYang Instant Noodles Origina Flavor 300g,FENWEIXIANG,2.99,947,Mainland China,4.7,Yami,Rice Crust
PANPAN Wheat Crunch Chicken Flavor 105g,ASIA FOODS,1.79,272,Mainland China,4.8,Yami,Rice Crust
Mimi Shrimp Flavored Chips 10 Packs 180g,aishang,2.99,153,Mainland China,4.7,Yami,Rice Crust
GGE BBQ Cube Wheat Cracker 80g,WEILIH,1.89,401,Taiwan,4.6,Yami,Rice Crust
Chongqing Instant Hot Sour Noodles 300g,KINGS NOODLE,4.99,470,Mainland China,4.4,Yami,Rice Crust
Soybean Snacks 360g,WEILONG,6.49,10,Mainland China,4.8,Yami,Rice Crust
Konjac Jelly Noodle,YUANXIAN,3.99,4,Mainland China,4.2,Yami,Rice Crust
"Spicy Hot Pot Noodles, 258g*5",YUANXIAN,10.99,8,Mainland China,5.0,Yami,Rice Crust
Potato Chips Garlic Roasted Oyster Flavor 70g,Lay's,2.49,17,Mainland China,4.6,Yami,Rice Crust
GGE Seaweed Cracker 80g,WEILIH,1.89,192,Taiwan,4.6,Yami,Rice Crust
Potato Chips Spicy Hot Pot Flavor 70g,Lay's,2.49,260,Mainland China,4.7,Yami,Rice Crust
"Potato Chips Cucumber Flavor, 70g",Lay's,2.29,406,Mainland China,4.7,Yami,Rice Crust
Potato Farm Hokkaido Premium Potato Chips Jaga Pokkuru 18g*10 Packs,CALBEE,17.99,104,Japan,4.8,Yami,Rice Crust
CALBEE MY POTE GARLIC HERB BUTTR 60g,CALBEE,1.49,18,Japan,4.4,Yami,Rice Crust
Rich Cut Chili Chips 54g (New and old packaging randomly sent),KOIKEYA,1.89,200,Japan,4.6,Yami,Rice Crust
Okinawa Ishigaki Island Wagyu Beef Curry Bibimbap Instant Delicious 160g,GYU-KAKU,4.99,1,Japan,5.0,Yami,Rice Crust
Black Boba Tapioca Pearl 1000g,YFP,5.79,12,Mainland China,4.8,Yami,Rice Crust
