Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
[Mainland China direct mail] Herbs charcoal roasted cashew nuts 100g nuts roasted seeds and nuts dried fruit specialty products d,be & cheery,1,11.2,No,Mainland China,5,Yami,Dried Fruit,200,800,2240
Handmade lotus leaf tuckahoe pills contains 40% dried lotus leaf pills to relieve phlegm and dampness 140g,renhe,0,33.6,No,Mainland China,0,Yami,Dried Fruit,400,1600,13440
Pure Helichrysum 6g - 100% Organic Dried Grown and harvested in Bulgaria,nestlady,0,19.9,No,United States,0,Yami,Dried Fruit,400,1600,7960
Malaysia Freeze Dried Instant Bird Nest with Honeycomb Sugar 2.5g,dfm,0,25.99,No,Malaysia,0,Yami,Dried Fruit,200,800,5198
Natural sun-dried sugarcane 16oz,president brand,0,12.99,No,United States,0,Yami,Dried Fruit,400,1600,5196
Dried Red Beans ChiXiaoDou 12oz,president brand,1,9.99,No,United States,5,Yami,Dried Fruit,400,1600,3996
Beijing Tong Ren Tang Dried Burdock Root for Make Tea or Cook 170g,tong ren tang,0,60.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,24396
Black Mallow Dried Flowers from Germany help digestion 4g,nestlady,1,19.99,No,United States,5,Yami,Dried Fruit,400,1600,7996
DRIED DEHYDRATED COLE BRASSICA NIGRA 16oz,president brand,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
traditional health herbs osmanthus flower dried herbal tea 16 OZ,president brand,0,35.89,No,United States,0,Yami,Dried Fruit,400,1600,14356
Premium Mainland China Wild dried dendrobium-nobile 113g  4OZ,xlseafood,2,69.99,No,United States,5,Yami,Dried Fruit,400,1600,27996
Dried Black Sea Moss Black Seaweed Fat Choy gift box 3oz,president brand,0,35.99,No,United States,0,Yami,Dried Fruit,400,1600,14396
Premium Nature Unsulphure Dried PolygonatumOdoratum 8OZ 0.5 LB,xlseafood,3,12.99,No,United States,5,Yami,Dried Fruit,400,1600,5196
[Mainland China Direct Mail] Yao Duoduo dried chili seasoning red chili chili powder noodle chili hot pot base 40g,yaoduoduo,0,7.9,4 Options,Mainland China,0,Yami,Dried Fruit,400,1600,3160
Honey Freeze-dried Lemon Slices 90g,bestore,0,9.99,No,Mainland China,0,Yami,Dried Fruit,200,800,1998
Dried Mexican Sea Cucumber AAAAA 16 oz,huifeng,3,368,No,United States,5,Yami,Dried Fruit,400,1600,147200
Dried Black Sea Moss Black Seaweed Fat Choy 28g,president brand,0,8.99,No,United States,0,Yami,Dried Fruit,400,1600,3596
Dried Rosebud Flower Rose Bug tea 60g,president brand,0,9.99,No,United States,0,Yami,Dried Fruit,400,1600,3996
Pure Buckwheat Tea 180g - Dried 100% Nature,nestlady,1,16.9,No,United States,5,Yami,Dried Fruit,400,1600,6760
Premium Nature Unsulphure Dried honeysuckle 8oz 0.5lb,xlseafood,1,29.99,No,United States,1,Yami,Dried Fruit,400,1600,11996
Sun Dried Wild Caught Canada Newfoundland Orange-foot Sea Cucumber Gonad Flower AAA Grade  8oz 227g,xlseafood,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Dried Ginger Slices 16oz,president brand,0,18.89,No,United States,0,Yami,Dried Fruit,400,1600,7556
Qian Shi Euryale Ferox Salisb Dried Fox Nuts 16oz,president brand,1,16.99,No,United States,5,Yami,Dried Fruit,400,1600,6796
Pure Celery Seed 100g - Dried 100% Nature,nestlady,0,16.9,No,United States,0,Yami,Dried Fruit,400,1600,6760
Verbena Tea Dried Flower and Leaf Tea Herb 100% Nature 5g,nestlady,0,19.9,No,United States,0,Yami,Dried Fruit,400,1600,7960
Wild Sea Cucumber 120g - Dried / Gift Box,nestlady,1,100,No,United States,5,Yami,Dried Fruit,400,1600,40000
Dried Supreme Deep Sea Natural Sea Cucumber Standard Gift Box Package( 1 lbs) 454g(with Ribs/Belt Bandage,peace pavilion,0,163.24,4 Options,Canada,0,Yami,Dried Fruit,400,1600,65296
Bestnut Dried Cranberry Nut specialty 238g,bestnut,0,27.99,No,Mainland China,0,Yami,Dried Fruit,200,800,5598
Dried Arctic Wild Stichopus Japonica Bag Package( 1 lb) 454g(with Ribs/Belt Bandage),peace pavilion,0,353,4 Options,Canada,0,Yami,Dried Fruit,400,1600,141200
Tamamizu Crab flavor Fish Paste 45g,marutama,227,1.99,No,Japan,4.7,Yami,Dried Fruit,400,1600,796
Fried Bean Curd Sheet 180g,shuangxi,276,5.29,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2116
Bestal Luncheon Meat 340,maling,99,4.59,6 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,1836
Chinese Style Sausage 454g USDA Certified,marque king's brand,203,7.29,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,2916
KAMYENJAN Chinese Sausage 340g USDA Certified,kim ram jam,105,5.99,No,Taiwan,4.9,Yami,Dried Fruit,400,1600,2396
Rongnuo Sea Food Spicy & Hot Prawn Meat 100g,rongnuohaishi,1,6.89,No,Mainland China,5,Yami,Dried Fruit,400,1600,2756
BESTAL Cooked Ham 454g,maling,55,5.69,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,2276
Chinese Style Sausage 454g,wing wing,141,7.89,No,Canada,4.7,Yami,Dried Fruit,400,1600,3156
Beancurd Knot 300g,shuangxi,0,3.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1596
CHINESE BRAND Hot Flavor Beef Jerky 42.52g,chinesebrandbeefjerky,65,3.19,No,United States,4,Yami,Dried Fruit,100,400,319
Sour&Spicy Bamboo Shoot Strip 453g,jhc,0,2.59,No,Mainland China,0,Yami,Dried Fruit,400,1600,1036
Gaobeidian Sliced Bean Curd 400g,hd,0,3.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1596
Shredded Laminaria 100g,jinhailin,0,2.19,No,Mainland China,0,Yami,Dried Fruit,400,1600,876
?€?Frozen?€?Tilapia with Tom Yam Flavor 400g,xiangtai,1,8.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3596
Mild Spicy Flavor Beef Jerky 80g,old farm,0,12.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,4996
Fried Gluten Ball 50g,spring farm,2,1.69,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,676
Original Flavor Beef Jerky 80g,old farm,0,12.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,4996
Original Beef Jerky 170g,hsintungyang,1,12.99,No,Taiwan,4,Yami,Dried Fruit,400,1600,5196
Pickled Vegetable 200g,other brands,0,2.99,No,Unclear,0,Yami,Dried Fruit,400,1600,1196
Beancurd Roll 300g,shuangxi,0,3.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1596
?€?Frozen?€?Pork Meat Balls 226.8g,weiquan,0,4.29,No,United States,0,Yami,Dried Fruit,400,1600,1716
Captain Jiang Deluxe Abalone Fish Maw Stew 300,captain jiang,1,21.99,No,Mainland China,5,Yami,Dried Fruit,200,800,4398
KAMYENJAN Chinese Sausage 396g USDA Certified,kim ram jam,32,6.99,No,Taiwan,4.8,Yami,Dried Fruit,400,1600,2796
Bean Curd Stick 340g,lam sheng kee,0,5.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,2196
Unagi Kabayaki 227g,captain jiang,0,14.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,5996
Roasted Seaweed Sushi Nori ( 10 Sheets ) 1oz,mifeng,0,2.49,No,Mainland China,0,Yami,Dried Fruit,400,1600,996
Sushi Nori with Sushi Roll 56g,mr fang's store,0,7.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,3196
Gaobeidian Sliced Bean Curd 400g,hd,0,3.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1596
Bean Curd Stick 340g,lam sheng kee,0,4.69,No,Taiwan,0,Yami,Dried Fruit,400,1600,1876
Chinese Brand Sausage 312g,xishangxi,5,9.49,No,United States,4.6,Yami,Dried Fruit,400,1600,3796
?€?Frozen?€?A5 Sliced Chuck Eye Roll 1.5mm(A5),miyazaki,0,79.99,No,Japan,0,Yami,Dried Fruit,400,1600,31996
?€?Frozen?€?Golden Soup Seasoned Tilapia 500g,eagle coin,0,9.99,No,Mainland China,0,Yami,Dried Fruit,200,800,1998
?€?Frozen?€?Spicy Seasoned Tilapia 500g,eagle coin,0,9.99,No,Mainland China,0,Yami,Dried Fruit,200,800,1998
Spicy Flavor Beef Jerky 80g,old farm,0,12.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,4996
WEI CHUAN Sweet Sausage 340g,weiquan,38,6.49,No,United States,4.7,Yami,Dried Fruit,400,1600,2596
Preserved Mustard Vegetable and Bamboo Shoot 258g,ba ban xian,4,9.39,No,Mainland China,4.5,Yami,Dried Fruit,200,800,1878
?€?Frozen?€?Tilapia With Prickly Ash 400g,xiangtai,1,8.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3596
Frozen Abalone Meat Skewer 3pcs*6skewer 162g,captain jiang,0,13.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,5596
?€?Frozen?€?Sausage 283g,jia jia,0,5.59,No,Mainland China,0,Yami,Dried Fruit,400,1600,2236
Fried Tofu Bean Curd 120g,banxiaoxian,0,4.29,No,Mainland China,0,Yami,Dried Fruit,200,800,858
Seasoned Abalone in Japanese Style 150g,captain jiang,0,14.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,5996
Original Flavor Beef Strips 80g,old farm,0,12.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,4996
WEI CHUAN Pork Fu 567g,weiquan,7,17.99,No,United States,5,Yami,Dried Fruit,400,1600,7196
Garlic Flavor Beef Jerky 80g,old farm,0,12.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,4996
Black Pepper Flavor Beef Jerky 80g,old farm,0,12.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,4996
Extra Spicy Flavor Beef Jerky 80g,old farm,0,12.49,No,Taiwan,0,Yami,Dried Fruit,400,1600,4996
Spicy Luncheon Loaf (Made with Chicken and Pork) 340g,maling,46,3.99,6 Options,Mainland China,4.1,Yami,Dried Fruit,400,1600,1596
Fried Pork 5oz,hsintungyang,16,10.99,No,Taiwan,4.8,Yami,Dried Fruit,400,1600,4396
CHINESE BRAND Fruit Flavor Beef Jerky 42.52g,chinesebrandbeefjerky,32,3.99,No,United States,3.7,Yami,Dried Fruit,25,100,99.75
WEI CHUAN Pork Sung 567g,weiquan,17,16.29,No,United States,4.8,Yami,Dried Fruit,400,1600,6516
Silkworm Pupa 130g,yoo dong,19,1.59,No,Korea,4.5,Yami,Dried Fruit,400,1600,636
WEI CHUAN Pork Fu 113g,weiquan,7,3.89,No,United States,3.1,Yami,Dried Fruit,400,1600,1556
Yamaki Hanakatsu Bonito Flakes 80g,yamaki,2,5.79,No,Japan,5,Yami,Dried Fruit,400,1600,2316
DOLLAR Pork Sausage 13oz,dollar food,10,8.29,No,United States,4.8,Yami,Dried Fruit,25,100,207.25
Luncheon Meat 340g,celebrity,23,3.99,No,Mainland China,4.9,Yami,Dried Fruit,25,100,99.75
TAK SHING HONG Cordyceps Fungus 113g,tsh,2,12.99,No,United States,4,Yami,Dried Fruit,400,1600,5196
?€?Frozen?€?Spicy Brined Pork Ears 60g,chun wei kitchen,2,2.89,No,United States,4,Yami,Dried Fruit,25,100,72.25
?€?Frozen?€?Crayfish (Hot & Spicy Flavor) 800g,asian choice,0,12.99,No,Unclear,0,Yami,Dried Fruit,300,1200,3897
Yuba Roll 500g,double dragons,5,3.59,No,Mainland China,5,Yami,Dried Fruit,25,100,89.75
?€?Frozen?€?Spicy Brined Duck Neck 84g,chun wei kitchen,5,2.99,No,United States,5,Yami,Dried Fruit,25,100,74.75
?€?Frozen?€?Crispy Pancake (Original) 450g,asian choice,0,3.99,No,Unclear,0,Yami,Dried Fruit,300,1200,1197
?€????????€?Sliced Beef Tongue Centercut 226g,other brands,1,15.99,No,Unclear,5,Yami,Dried Fruit,400,1600,6396
?€?Frozen?€?Chopped Pepper Fish Head 640g,mr. lee,0,10.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,4396
?€?Frozen?€? Spicy Bean & Minced Pork 140g,chun wei kitchen,1,3.99,No,United States,5,Yami,Dried Fruit,25,100,99.75
?€?Frozen?€?Miyako Yakitori 408g,miyako,1,10.99,No,Japan,5,Yami,Dried Fruit,400,1600,4396
Soybean Roll 325g,hongye,9,9.99,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,3996
?€?Frozen?€?Spicy Fish Head 640g,mr. lee,1,10.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,4396
Honey Ginseng Tea 8.5g*36bags,prince of peace,0,24.99,No,Unclear,0,Yami,Dried Fruit,400,1600,9996
?€?Frozen?€?Spicy Brined Duck Wings 70g,chun wei kitchen,2,2.79,No,United States,4.5,Yami,Dried Fruit,25,100,69.75
?€?Frozen?€?Spicy Brined Chicken Feet 55g,chun wei kitchen,3,2.69,No,United States,5,Yami,Dried Fruit,25,100,67.25
?€?Frozen?€?Kuromame Edamame 453g,asia foods,0,3.29,No,Mainland China,0,Yami,Dried Fruit,300,1200,987
?€?Frozen?€?Inari Age Tofu Freid Pouch No MSG 60pcs,other brands,0,7.99,No,Unclear,0,Yami,Dried Fruit,400,1600,3196
FOMOSA Pork Chop 112g USDA Certified,bao,18,4.59,4 Options,Taiwan,4.9,Yami,Dried Fruit,300,1200,1377
JIAXIANGWEI Buckwheat Kernel 300g,big green,8,5.99,No,Mainland China,4.2,Yami,Dried Fruit,25,100,149.75
Hot Fruit Flavored Beef Jerky 170g USDA Certified,hsintungyang,15,11.99,No,Taiwan,4.3,Yami,Dried Fruit,400,1600,4796
TS Folium Artemisiae Argyi (AAA) 226.8g,tsh,7,4.89,No,United States,5,Yami,Dried Fruit,400,1600,1956
?€?Frozen?€?Spicy Pickled Chicken Feet 75g,chun wei kitchen,3,2.79,No,United States,5,Yami,Dried Fruit,25,100,69.75
KAMYENJAN Chinese Sausage Spicy 283g USDA Certified,kim ram jam,51,5.29,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,2116
King's Fruit Flavored Beef Jerky 227g,king?€?s,3,21.99,7 Options,Taiwan,3.7,Yami,Dried Fruit,400,1600,8796
Chinese Brand Sausage Soy Flavor 312g,xishangxi,5,9.49,No,Mainland China,4.2,Yami,Dried Fruit,400,1600,3796
?€?Frozen?€?Original Pork Sausage 340g,chun wei kitchen,1,7.49,No,United States,5,Yami,Dried Fruit,400,1600,2996
Sweet Flavored Beef Jerky 170g USDA Certified,hsintungyang,12,11.99,No,Taiwan,4.7,Yami,Dried Fruit,400,1600,4796
TS Chinese Angelica (AAA) 226.8g,tsh,1,21.99,No,United States,1,Yami,Dried Fruit,400,1600,8796
TS Hawkthorn Meat (AAA) 396.9g,tsh,2,9.49,No,United States,4.5,Yami,Dried Fruit,400,1600,3796
American Wisconsin Ginseng Root Gift Pack,prince of peace,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
?€?Frozen?€?Kurobuta Coarse Sausage 226g,j basket,10,4.99,No,Japan,4.9,Yami,Dried Fruit,400,1600,1996
Luncheon Meat 340g,maling,102,4.89,6 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,1956
Chinese Brand Sausage Spicy Flavor340g,xishangxi,3,9.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,3796
Shredded Fried Pork 5oz,hsintungyang,0,11.69,No,Taiwan,0,Yami,Dried Fruit,400,1600,4676
?€?Frozen?€?Spicy Brined Beef Tendon 85g,chun wei kitchen,2,3.59,No,United States,5,Yami,Dried Fruit,25,100,89.75
?€?Frozen?€?Green Soybean Pod 453g,wong pai,1,2.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1196
?€?Frozen?€?Spicy Brined Duck Tongue 60g,chun wei kitchen,3,11.99,No,United States,4.3,Yami,Dried Fruit,400,1600,4796
KAM YEN JAN Chinese Style Sausage Made with Pork and Chicken 14oz USDA Certified,kim ram jam,42,6.49,No,Taiwan,4.6,Yami,Dried Fruit,400,1600,2596
?€????????€?Kuroshio Honmaguro ootoro,other brands,0,64.99,No,Unclear,0,Yami,Dried Fruit,400,1600,25996
?€?Frozen?€?Spicy Brined Beef Backstrap 60g,chun wei kitchen,2,2.89,No,United States,4.5,Yami,Dried Fruit,25,100,72.25
?€?Frozen?€?Kurobuta Hot Sausage Spicy 226g,j basket,6,4.99,No,Japan,5,Yami,Dried Fruit,400,1600,1996
?€?Frozen?€?Meatball Teriyaki 453g,shirakiku,0,6.99,No,Japan,0,Yami,Dried Fruit,400,1600,2796
Kam Yen Jan Low Sodium 340g,kim ram jam,4,6.49,No,Taiwan,4.5,Yami,Dried Fruit,400,1600,2596
?€?Frozen?€?Spicy Pork Sausage 340g,chun wei kitchen,0,7.49,No,United States,0,Yami,Dried Fruit,400,1600,2996
?€?Frozen?€?Aji Fillet 279g,japan seafoods,0,19.99,No,Japan,0,Yami,Dried Fruit,400,1600,7996
Kam Yen Jan Rose Wine Flavored Chinese Sausage 454g,kim ram jam,7,8.29,No,Taiwan,4.1,Yami,Dried Fruit,400,1600,3316
Diced Chinese Sausage 340g,kim ram jam,12,6.49,No,Taiwan,5,Yami,Dried Fruit,400,1600,2596
CHIAHE Cake Flour 1000g,chiahe flour,1,5.99,No,Taiwan,5,Yami,Dried Fruit,25,100,149.75
?€?Frozen?€?Black Pepper Pork Sausage 340g,chun wei kitchen,1,7.49,No,United States,5,Yami,Dried Fruit,400,1600,2996
TAK SHING HONG American Ginseng Medium TS120-AA 113g,tsh,0,42,No,United States,0,Yami,Dried Fruit,400,1600,16800
TAK SHING HONG American Ginseng Small S120-AAA 113g,tsh,0,53,No,United States,0,Yami,Dried Fruit,400,1600,21200
Kam Yen Jan Pork Liver Sausage 340g,kim ram jam,8,6.49,No,Taiwan,4.4,Yami,Dried Fruit,400,1600,2596
?€?Frozen?€?Premium Edamame 400g,wel.pac,1,2.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,996
President Brand American Ginseng Extra Large Slice 4oz Box,president brand,0,37.99,No,United States,0,Yami,Dried Fruit,400,1600,15196
Almond Flour 300g,nestlady,1,12.99,No,United States,5,Yami,Dried Fruit,400,1600,5196
YU SHANG SPICY PORK FEET,yu shang,0,9.5,No,United States,0,Yami,Dried Fruit,400,1600,3800
Organic Haiga Mai Rice 3lb,mccabe,0,24.99,No,United States,0,Yami,Dried Fruit,400,1600,9996
Organic Extra Virgin Sesame Oil 8.4oz,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Buckwheat Flour 2lb,mccabe,0,16.99,No,United States,0,Yami,Dried Fruit,400,1600,6796
Organic Golden Light Sugar 2lb,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
Cooked Chicken 816g,yu shang,147,16.99,No,United States,4.2,Yami,Dried Fruit,400,1600,6796
Organic Quinoa 2lb,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Haiga Mai Rice 12lb,mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
Organic Mung Bean Sprouting Seeds 1lb,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Taste of Mainland China Fish Roll 144g,taste of mainland china,0,8.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,3596
Organic Crimson Clover Sprouting Seeds 1lb,mccabe,0,18.99,No,United States,0,Yami,Dried Fruit,400,1600,7596
Organic Glutinous Millet (for milling) 2lb,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Roasted Golden Flax Seed 16oz,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Roasted Sesame Oil 8.4oz,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Rye Berries 2lb,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
Taste of Mainland China Frozen Soy Sticks 385g,taste of mainland china,0,3.49,No,Mainland China,0,Yami,Dried Fruit,400,1600,1396
Taste of Mainland China Bean Curd Sheet 385g,taste of mainland china,0,4.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1996
[President brand] Wild abalone in clear soup 165G 10 PCS,president brand,0,52.99,5 Options,United States,0,Yami,Dried Fruit,400,1600,21196
Xlseafood Grade Premium Agentina Dry Shrimps 0.5 lb 75-100pcs per pack,xlseafood,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Organic Millet Flour 2lb,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic White Quinoa Flour 2lb,mccabe,0,18.99,No,United States,0,Yami,Dried Fruit,400,1600,7596
Ginseng Deer Oral Liquid Ginseng Deer Antler Epimedium Wolfberry Deer Whip 10 sticks,renhe,0,55,No,Mainland China,0,Yami,Dried Fruit,400,1600,22000
Organic Radish Sprouting Seeds 1lb,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
[President brand] Wild abalone in clear soup 165G 18PCS,president brand,0,41.99,5 Options,United States,0,Yami,Dried Fruit,400,1600,16796
[President brand] Wild abalone in clear soup 165G 4 PCS,president brand,0,66.99,5 Options,United States,0,Yami,Dried Fruit,400,1600,26796
Organic Roasted Hulled Buckwheat Tea 16oz,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Hulled Millet 2lb,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
[President brand] Wild abalone in clear soup 165G 5 PCS,president brand,0,63.99,5 Options,United States,0,Yami,Dried Fruit,400,1600,25596
Organic Oat Flour 2lb,mccabe,0,16.99,No,United States,0,Yami,Dried Fruit,400,1600,6796
[President brand] Wild abalone in clear soup 165G 16PCS,president brand,0,44.99,5 Options,United States,0,Yami,Dried Fruit,400,1600,17996
Organic Whole Mung Bean 2lb,mccabe,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
Organic Alfalfa Sprouting Seeds 1lb,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Orgainc Broccoli Sprouting Seeds 1lb,mccabe,0,29.99,No,United States,0,Yami,Dried Fruit,400,1600,11996
[Mainland China Direct Mail] Yao Duoduo Organic Kelp Shredded Cold Vegetables 130g,yaoduoduo,0,19.9,No,Mainland China,0,Yami,Dried Fruit,400,1600,7960
Original Cut Beef Strips 50g,be & cheery,0,9.9,4 Options,Mainland China,0,Yami,Dried Fruit,200,800,1980
Bazhen Seasoned Whole Chicken,qili,31,16.99,No,United States,4.3,Yami,Dried Fruit,400,1600,6796
YUSHANG PICKELD CHICKEN FEET 12OZ(USDA-FSIS Verified),qili,5,9.99,No,United States,2.8,Yami,Dried Fruit,400,1600,3996
Brand Chicken Feet 255g,qili,11,7.99,No,United States,3.8,Yami,Dried Fruit,400,1600,3196
FANGJIAPUZI Agrocybe Chaxingu 120g,mr fang's store,1,9.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,3996
Spicy beef cubes 50g,be & cheery,0,9.9,4 Options,Mainland China,0,Yami,Dried Fruit,200,800,1980
Smoked Seasoned Pork Hocks 680g,qili,93,16.99,No,United States,4.4,Yami,Dried Fruit,400,1600,6796
FANGJIAPUZI Xianggu Mushroom 138g,mr fang's store,1,10.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,4396
Organic Whole Green Pea 2 lb (32 oz),mccabe,1,17.99,No,United States,5,Yami,Dried Fruit,400,1600,7196
MUSHROOMSKING Yun Nan Premium A+  Wild Mushroom ??Dry Matsutake Mushrooms,xlseafood,2,19.99,No,United States,5,Yami,Dried Fruit,400,1600,7996
Organic Regular Rolled Oats 2-Pound,mccabe,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Organic Raw Perilla Seeds 1.5lbs,mccabe,1,19.99,No,United States,5,Yami,Dried Fruit,400,1600,7996
Premium A+  Mushroom Mainland China Shiitake 454g 16oz,xlseafood,0,26.99,2 Options,United States,0,Yami,Dried Fruit,400,1600,10796
President Brand American Ginseng  Small Long 4oz Box,president brand,0,21.99,No,United States,0,Yami,Dried Fruit,400,1600,8796
Pearl Barley 2-Pound,season,0,17.99,No,United States,0,Yami,Dried Fruit,400,1600,7196
Longya Lily 70g - High levels of vitamins and minerals / Provides protein,nestlady,5,18.7,No,United States,4.2,Yami,Dried Fruit,400,1600,7480
Organic Black Rice 48 Oz (3 Lbs),mccabe,0,24.99,No,United States,0,Yami,Dried Fruit,400,1600,9996
Premium A+   Mushroom Mainland China Shiitake 227g 8oz,xlseafood,0,14.99,2 Options,United States,0,Yami,Dried Fruit,400,1600,5996
Premium JUMBO Wisconsin Ginseng 5/6-Year-Growth Pure Ginseng Root Slice 4OZ Pack,xlseafood,0,69.99,No,United States,0,Yami,Dried Fruit,400,1600,27996
President Brand American Ginseng Medium Slice 4oz Box,president brand,0,27.99,No,United States,0,Yami,Dried Fruit,400,1600,11196
SUNWAY Black Beans 350g,sunway snack,1,2.28,No,United States,5,Yami,Dried Fruit,400,1600,912
Organic Sweet Rice 12-Pound,mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
President Brand American Ginseng Small Half Short 4oz Box,president brand,0,27.99,No,United States,0,Yami,Dried Fruit,400,1600,11196
President Brand American Ginseng Large Long 4oz Box,president brand,0,27.99,No,United States,0,Yami,Dried Fruit,400,1600,11196
Organic White Short Grain Sushi Rice 3 lb (48 oz),mccabe,0,24.99,No,United States,0,Yami,Dried Fruit,400,1600,9996
Organic White Rice 12-Pound,mccabe,0,49.99,No,United States,0,Yami,Dried Fruit,400,1600,19996
Organic Roasted Sesame 8oz,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
Organic Brown Lentils 1-Pound,mccabe,0,15.99,No,United States,0,Yami,Dried Fruit,400,1600,6396
President Brand American ginseng Candy Gift boxes 8oz,president brand,0,11.99,No,United States,0,Yami,Dried Fruit,400,1600,4796
Changbai Mountain American Ginseng Sliced Lozenges American Ginseng Slices American Ginseng Slices 0.8cm in diameter 50g,guangyaobaiyunshan,0,42.9,2 Options,Mainland China,0,Yami,Dried Fruit,400,1600,17160
Beijing Tong Ren Tang American Ginseng Slices Wisconsin Ginseng Tablet 80g,tong ren tang,0,89.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,35996
President Brand American ginseng Candy 454g,president brand,0,13.99,No,United States,0,Yami,Dried Fruit,400,1600,5596
Organic Rice 12 Lbs Bundle (White Rice + Sweet Rice),mccabe,0,89.99,No,United States,0,Yami,Dried Fruit,400,1600,35996
Organic Pressed Barley 3 lb (48 oz) (3 Packs),mccabe,0,39.99,No,United States,0,Yami,Dried Fruit,400,1600,15996
Spicy Duck Tongues 226g,qili,34,23.99,No,United States,4.1,Yami,Dried Fruit,400,1600,9596
Organic Sweet Rice Flour 1 lb (16 oz),mccabe,2,19.99,No,United States,5,Yami,Dried Fruit,400,1600,7996
FANGJIAPUZI Black Fungus 138g,mr fang's store,0,9.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,3996
Spicy Duck Neck 226g,qili,27,8.99,No,United States,3.6,Yami,Dried Fruit,400,1600,3596
Smoked Seasoned Pork Tongues 12oz,qili,29,10.99,No,United States,4,Yami,Dried Fruit,400,1600,4396
Morchella 1 box,huifeng,3,68,No,United States,5,Yami,Dried Fruit,400,1600,27200
XLSEAFOOD Chile Dry whole Squid Size Jumbo 3 pcs pack,xlseafood,0,34.99,2 Options,United States,0,Yami,Dried Fruit,400,1600,13996
Grade Premium A+  Inner Mongolia Fa-choi I pcs per pack 80g,xlseafood,0,19.99,No,United States,0,Yami,Dried Fruit,400,1600,7996
