Brand,Category,Option,Origin,Platform,Price,Product_Name,Rate,Reviews,Sold_Monthly,Sold_Weekly,Weekly_Revenue,Weekly_revenue,Sold_Weekly_Group,Price_Group
,Juice,No,Taiwan,Yami,4.74,PING TUNG Turmeric and Onion Drink 100ml  (Limited to 5 bottles),5.0,1,4000,1000,4740.0,,500+,4+
,Juice,No,Taiwan,Yami,3.79,Beer Flavored Beverage ( Alcohol-free)  330ml (Limited to 5 cans),4.7,3,4000,1000,3790.0,,500+,2+
,Juice,No,Japan,Yami,5.5,Litchi Fruit Tea 10 Bags,3.7,3,800,200,1100.0,,100+,4+
,Juice,No,Taiwan,Yami,1.39,Orange Juice 450ml,4.7,42,100,25,35.0,,Less than 50,Less than 2
,Juice,2 Options,Mainland China,Yami,1.39,Canned Coconut Juice 245ml,4.7,105,100,25,35.0,,Less than 50,Less than 2
,Juice,3 Options,Mainland China,Yami,4.99,Coconut Juice 1L,5.0,178,100,25,125.0,,Less than 50,4+
,Juice,2 Options,Mainland China,Yami,1.8,Full Marks Microbubble Juice Grapefruit 380ml,5.0,20,100,25,45.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.89,Yubaiwei Corn Juice 245ml,0.0,0,800,200,378.0,,100+,Less than 2
,Juice,3 Options,Mainland China,Yami,1.89,Chinese Plum Juice Osmanthus Flavor 300ml,4.2,4,800,200,378.0,,100+,Less than 2
,Juice,No,United States,Yami,4.89,Organic Watermelon Juice 33.8fz,4.5,4,800,200,978.0,,100+,4+
,Juice,6 Options,Mainland China,Yami,6.99,Herbal Jelly with Litchi Juice and Honey 1265g,4.8,96,100,25,175.0,,Less than 50,6+
,Juice,No,Korea,Yami,1.19,Crunched Pear Juice 238ml,4.3,76,100,25,30.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.79,Hawthorn Juice 350ml,4.5,55,100,25,45.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.69,Rock Sugar Stewed Pear Fruit juice drink pear juice 300ml,4.5,56,100,25,42.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.79,Grape Juice with Real Fruit Pieces 380g,4.9,35,100,25,70.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.59,Coconut Juice 330ml,5.0,36,100,25,40.0,,Less than 50,Less than 2
,Juice,7 Options,Hong Kong,Yami,4.29,VITA Sugarcane Juice Drink 250ml 6 Pack,3.4,11,800,200,858.0,,100+,4+
,Juice,No,Korea,Yami,1.49,Coco Grape Juice 238ml,4.5,32,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Thailand,Yami,0.89,Roasted Coconut Juice 350ml,4.3,7,800,200,178.0,,100+,Less than 2
,Juice,2 Options,Korea,Yami,5.99,Orange Juice 200ml*6,5.0,5,100,25,150.0,,Less than 50,4+
,Juice,No,Korea,Yami,1.99,Jeju Tangerines Juice 500ml,4.1,7,800,200,398.0,,100+,Less than 2
,Juice,2 Options,Korea,Yami,5.99,Apple Juice 200ml*6,4.5,6,100,25,150.0,,Less than 50,4+
,Juice,2 Options,Mainland China,Yami,1.69,PANPAN Coconut Juice 500ml,4.3,3,800,200,338.0,,100+,Less than 2
,Juice,No,Taiwan,Yami,1.09,Red Guava Mixed Fruits Juice Drink 320ml,5.0,3,800,200,218.0,,100+,Less than 2
,Juice,No,Unclear,Yami,1.69,Guava Juice Drink 320ml,3.7,3,800,200,338.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.99,Osmanthus Plum Juice 310ml,4.3,3,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.39,House Plum Juice 500ml,4.5,2,800,200,278.0,,100+,Less than 2
,Juice,2 Options,Unclear,Yami,3.99,Coconut Juice Plant based Protein Drink without pulp 380ml,0.0,0,800,200,798.0,,100+,2+
,Juice,5 Options,Taiwan,Yami,1.09,Taiwanese Peach Juice Drink 340ml,4.4,47,200,50,55.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,8.99,Aomori Golden Apple Juice 1000ml,4.8,6,100,25,225.0,,Less than 50,8+
,Juice,No,Mainland China,Yami,4.39,Icy Red Bayberry Juice,4.8,6,400,100,439.0,,50+,4+
,Juice,5 Options,Taiwan,Yami,1.09,Taiwanese Pineapple Juice Drink 340ml,4.6,31,100,25,27.0,,Less than 50,Less than 2
,Juice,3 Options,United States,Yami,0.99,Minute Maid Qoo Juice Apple Flavor 425ml,4.7,9,800,200,198.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,3.49,Full Marks Micro-Bubble Juice Summer Black Grape 380ml,4.4,12,800,200,698.0,,100+,2+
,Juice,No,Mainland China,Yami,2.49,Sea Buckthorn Juice 200ml,4.3,6,800,200,498.0,,100+,2+
,Juice,3 Options,Mainland China,Yami,1.89,Chinese Plum Juice Howthom Flavor 300ml,4.8,6,800,200,378.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.99,Pop Apple Juice Drink 480ml,4.7,18,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.99,Gokuri Grape Juice 400ml,4.5,8,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.99,White Peach Juice 380g,4.8,4,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.69,PIneapple Juice with Nata De Coco 380ml,5.0,4,800,200,538.0,,100+,2+
,Juice,6 Options,Taiwan,Yami,1.99,TAOTI Pineapple Orange Juice Drink Carbonated 500ml,3.8,6,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,2.09,Hawthorn Juice 350ml,0.0,0,800,200,418.0,,100+,2+
,Juice,No,Mainland China,Yami,1.99,Red Jujube Juice 300ml,3.8,5,800,200,398.0,,100+,Less than 2
,Juice,3 Options,Japan,Yami,2.19,Nectar Mixed Fruit Juice 195g,3.2,5,800,200,438.0,,100+,2+
,Juice,3 Options,Japan,Yami,2.19,Nectar Peach Grape Juice 195g,2.5,4,800,200,438.0,,100+,2+
,Juice,No,Singapore,Yami,2.49,Tropicana Orange Juice 500ml,0.0,0,800,200,498.0,,100+,2+
,Juice,3 Options,Mainland China,Yami,1.19,Juice Tea Lime Flavor 400ml,5.0,1,800,200,238.0,,100+,Less than 2
,Juice,No,Unclear,Yami,1.39,Mixed Juice Drink 320ml,4.0,1,800,200,278.0,,100+,Less than 2
,Juice,2 Options,Korea,Yami,0.99,Sac Sac Grape Juice 238ml,4.6,161,100,25,25.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,1.29,TAIWAN Guava Juice Drink 320ml,4.7,51,200,50,65.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,12.99,Fruit Juice Lollipop For Healthy Teeth 25pcs,0.0,0,400,100,1299.0,,50+,12+
,Juice,No,Unclear,Yami,1.09,Coconut Juice Drink 245ml,4.2,13,400,100,109.0,,50+,Less than 2
,Juice,No,Japan,Yami,2.29,Lychee Juice Filled QQ Gummy 45g,5.0,3,800,200,458.0,,100+,2+
,Juice,No,Korea,Yami,12.99,Plum Extract Juice 500ml,4.2,4,400,100,1299.0,,50+,12+
,Juice,8 Options,Mainland China,Yami,3.69,BZS Coconut Juice with Multi Grain 200g  EXP:06/01/2021,4.8,73,100,25,92.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,4.99,Purple Rice Juice with Coconut Milk 225g,4.0,2,800,200,998.0,,100+,4+
,Juice,No,Mainland China,Yami,2.19,TAISHI Coconut Juice 600ml,4.6,53,100,25,55.0,,Less than 50,2+
,Juice,No,Japan,Yami,6.58,Heart-shaped Fruit Juice Collagen Jelly Honey Melon Flavor 54g+Grape Fruit 54g,0.0,0,800,200,1316.0,,100+,6+
,Juice,No,Japan,Yami,7.99,Aomori Apple Juice 1000ml,5.0,13,800,200,1598.0,,100+,6+
,Juice,5 Options,Taiwan,Yami,1.09,Taiwanese Lychee Juice Drink 340ml,4.6,22,100,25,27.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,2.99,Juice Popsicle 10pc 30oz,4.6,5,800,200,598.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Lemon Juice Drink 345ml,5.0,7,100,25,57.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.59,Hawthron Juice 350ml,4.3,3,800,200,318.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.99,SHOUQUANZHAI Xinyuanzhai Osmanthus Plum Juice 300ml,3.8,5,800,200,398.0,,100+,Less than 2
,Juice,3 Options,Mainland China,Yami,1.19,Juice Tea Peach Flavor 400lml,5.0,2,800,200,238.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,1.79,Tamarind Juice 310ml,4.0,5,800,200,358.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.69,"Type Juice Collagen Gummy, Mango Flavor 56g",0.0,0,800,200,538.0,,100+,2+
,Juice,3 Options,Japan,Yami,3.29,Heart-shaped Fruit Juice Collagen Jelly Grapefruit Flavor 54g,4.0,6,800,200,658.0,,100+,2+
,Juice,No,Japan,Yami,1.89,Pikachu Juice Gummy Candy 28g,5.0,2,800,200,378.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,7.99,??Value Set??Canned Coconut Juice 245ml * 6 Pack of 6,4.9,144,100,25,200.0,,Less than 50,6+
,Juice,2 Options,Mainland China,Yami,149.99,"Multifunctional Portable Juicer Juice Maker,  White, Old Fashion Style",5.0,2,100,25,3750.0,,Less than 50,16+
,Juice,No,Mainland China,Yami,1.49,Hawthorn Juice Drink 350ml,4.7,107,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,1.99,TAOTI Mandarin Lemon Juice Drink 500ml,4.4,7,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.49,Fruit & Vegetable Juice Drinks 580ml,0.0,0,800,200,298.0,,100+,Less than 2
,Juice,7 Options,Hong Kong,Yami,4.09,VITA Blackcurrant Juice 250ml Pack of 6,4.8,15,800,200,818.0,,100+,4+
,Juice,5 Options,Taiwan,Yami,1.09,Taiwanese Mango Juice Drink 340ml,4.6,41,100,25,27.0,,Less than 50,Less than 2
,Juice,3 Options,Mainland China,Yami,1.89,Chinese Plum Juice Rosella Flavor 300ml,5.0,1,800,200,378.0,,100+,Less than 2
,Juice,4 Options,Thailand,Yami,4.99,Bird's Nest Lychee Juice Drink 180ml,4.1,22,100,25,125.0,,Less than 50,4+
,Juice,No,Japan,Yami,2.29,RIBBON Grape Juice Jelly 275ml,4.3,12,800,200,458.0,,100+,2+
,Juice,3 Options,Mainland China,Yami,1.99,C100 Green Tangerine Juice Water 445ml,4.0,5,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.49,Grape Juice 500ml,4.9,7,800,200,298.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,3.69,Osmanthus Plum Juice 330ml,5.0,5,800,200,738.0,,100+,2+
,Juice,No,Thailand,Yami,1.09,Apple Juice Drink with Nata De Coco 320ml,3.4,5,800,200,218.0,,100+,Less than 2
,Juice,No,Unclear,Yami,1.69,Peach Juice Drink 320ml,5.0,6,800,200,338.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.39,House Beijing Plum Juice 300ml,3.8,5,800,200,278.0,,100+,Less than 2
,Juice,3 Options,Mainland China,Yami,1.19,Juice Tea Orange Lemon Flavor 400ml,5.0,1,800,200,238.0,,100+,Less than 2
,Juice,3 Options,Japan,Yami,2.19,Nectar Peach Apple Juice 195g,5.0,1,800,200,438.0,,100+,2+
,Juice,8 Options,Mainland China,Yami,3.69,INSTANT DESSERT COCONUT JUICE WITH BLACK GLUTINOUS RICE 225g,4.7,168,100,25,92.0,,Less than 50,2+
,Juice,6 Options,Mainland China,Yami,5.49,Herbal Jelly with Pear Juice and Honey 1265g,4.6,116,100,25,137.0,,Less than 50,4+
,Juice,No,Japan,Yami,6.99,NITTO White Peach Fruit Juice Tea 240g,4.6,57,100,25,175.0,,Less than 50,6+
,Juice,No,Mainland China,Yami,1.19,Coconut Juice With Nata Drink 245ml,4.6,46,100,25,30.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.49,Raw Squeezed Coconut Juice 245ml,4.7,32,100,25,37.0,,Less than 50,Less than 2
,Juice,4 Options,Korea,Yami,3.29,Collagen Juice Jelly Peach Flavor 180g,4.6,11,800,200,658.0,,100+,2+
,Juice,4 Options,Korea,Yami,3.29,Collagen Juice Jelly Pear Flavor 180g,4.7,9,800,200,658.0,,100+,2+
,Juice,No,Mainland China,Yami,3.29,Beijing Plum Juice Instant Drink 272g,5.0,1,800,200,658.0,,100+,2+
,Juice,3 Options,Japan,Yami,3.29,Heart-shaped Fruit Juice Collagen Jelly Honey Melon Flavor 54g,5.0,1,800,200,658.0,,100+,2+
,Juice,No,Korea,Yami,14.99,Vegemil Banana Soy Milk Real Banana Juice Added 190ml*16packs,0.0,0,400,100,1499.0,,50+,14+
,Juice,No,Japan,Yami,2.37,Margaret Josefin BREATH PALETTE O Orange juice 25g,0.0,0,800,200,474.0,,100+,2+
,Juice,No,Korea,Yami,2.19,Smoothie Yellow 500ml,0.0,0,800,200,438.0,,100+,2+
,Juice,No,Mainland China,Yami,1.39,Hawthorn Berry Drink 358ml,4.7,3,800,200,278.0,,100+,Less than 2
,Juice,No,Japan,Yami,1.79,Assorted Fruit Yogurt Drink 220ml,3.5,8,800,200,358.0,,100+,Less than 2
,Juice,4 Options,Mainland China,Yami,2.79,Hawthorn Drink 300ml,4.8,33,100,25,70.0,,Less than 50,2+
,Juice,7 Options,Mainland China,Yami,1.39,White Peach Soda Water 330ml,4.9,170,100,25,35.0,,Less than 50,Less than 2
,Juice,7 Options,Mainland China,Yami,1.49,GF-Sparkling Water Grape Delight 330ml,4.8,10,800,200,298.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.49,Mango Flavor Drink 500ml,4.7,64,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.49,Sugar Free Iced Black Tea 500ml,4.6,26,100,25,37.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,0.99,Apple Sidra Apple Soda 330ml,4.8,51,200,50,50.0,,Less than 50,Less than 2
,Juice,3 Options,Mainland China,Yami,1.69,Orange Flavored Soda 330ml,4.8,153,100,25,42.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,2.89,Sparkling Lycee Flavor 500ml,5.0,1,800,200,578.0,,100+,2+
,Juice,No,Unclear,Yami,26.99,??Editor's Pick??Sparkling Soda Mixed Flavors,5.0,4,1200,300,8097.0,,200+,16+
,Juice,No,Mainland China,Yami,1.99,Sparkling Water Passion Fruit Flavor 450ml,4.8,69,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.49,Japanese Ramune Soda Green Apple Flavor 200ml,5.0,1,800,200,498.0,,100+,2+
,Juice,3 Options,Japan,Yami,2.39,Hyorei Calolimit Lemon 350ml,5.0,2,800,200,478.0,,100+,2+
,Juice,5 Options,Hong Kong,Yami,0.79,VITA Lime Lemon Tea 250ml,4.8,180,100,25,20.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,2.49,Jinxuan Oolong Tea 550ml,0.0,0,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Horoyoi Sour Peach Can 3% alcohol 350ml,0.0,0,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Japanese Ramune Soda Peach Flavor 200ml,0.0,0,800,200,498.0,,100+,2+
,Juice,No,Taiwan,Yami,1.39,Grass Jelly Pudding 255g,4.8,55,100,25,35.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.69,Giant Ramune Strawberry 400ml,0.0,0,800,200,538.0,,100+,2+
,Juice,No,Taiwan,Yami,1.79,Assam  Milk Tea Drink 450ml,4.9,151,100,25,45.0,,Less than 50,Less than 2
,Juice,4 Options,Mainland China,Yami,2.79,Arbutus Drink 300ml,4.6,15,800,200,558.0,,100+,2+
,Juice,No,Mainland China,Yami,3.29,Baked Yellow Tea Milk Tea 280ml,4.6,8,800,200,658.0,,100+,2+
,Juice,6 Options,Korea,Yami,1.09,Milkis Melon Flavor 250ml,4.7,89,100,25,27.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,2.49,Juicy Lemon Tea Drink 500ml,4.5,2,800,200,498.0,,100+,2+
,Juice,No,Korea,Yami,3.49,Sugar Free Aloe Drink 1.5l,0.0,0,800,200,698.0,,100+,2+
,Juice,2 Options,Japan,Yami,2.29,Mango Creamy Soda 490ml,4.8,18,100,25,57.0,,Less than 50,2+
,Juice,No,Korea,Yami,5.99,Rice Drink(Rice Punch with Pulp) 2L,4.0,1,800,200,1198.0,,100+,4+
,Juice,No,Japan,Yami,2.89,Wasabi Gingerale Soda 8.11oz,0.0,0,800,200,578.0,,100+,2+
,Juice,No,Korea,Yami,0.89,Korean Traditional Rice Drink 238ml,4.5,53,100,25,22.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.49,Horoyoi White Sour Can 3% Alcohol 350ml,0.0,0,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,1.79,Kagome 100 Care+ Berry Cherry Mix 195g,0.0,0,800,200,358.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,4.59,Fresh Coconut Water 1L,0.0,0,800,200,918.0,,100+,4+
,Juice,5 Options,Japan,Yami,2.89,Mango Soda 300ml,4.4,79,100,25,72.0,,Less than 50,2+
,Juice,5 Options,Japan,Yami,2.49,White Peach Soda 300ml,4.7,305,100,25,62.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.19,Gun-Gun-Gurt Yogurt Drink 500ml,5.0,21,100,25,55.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.39,White Peach Flavor Soda 335ml,4.8,35,100,25,35.0,,Less than 50,Less than 2
,Juice,No,Korea,Yami,3.49,Aloe Drink-Pomegranate 1.5L,0.0,0,800,200,698.0,,100+,2+
,Juice,No,United States,Yami,0.69,Sparkling Water Lemon-Lime Sparkling Water 340g,0.0,0,1200,300,207.0,,200+,Less than 2
,Juice,No,Taiwan,Yami,4.99,Ginger Honey Tea 550g,0.0,0,4000,1000,4990.0,,500+,4+
,Juice,14 Options,Thailand,Yami,1.49,Lychee Flavored Drink With Nata De COCO 320ml,4.7,46,100,25,37.0,,Less than 50,Less than 2
,Juice,3 Options,Japan,Yami,1.99,Ramune Soda Cantaloupe Flavor 200ml,4.8,14,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.39,Watermelon Flavor Soda 335ml,4.8,45,100,25,35.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,1.69,Ramune Soda Strawberry Flavor 200ml,4.8,24,100,25,42.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,2.89,Sparkling Water Grape Flavor 500ml,5.0,1,800,200,578.0,,100+,2+
,Juice,No,United States,Yami,3.69,Aquarius Sports Drink 950ml,0.0,0,800,200,738.0,,100+,2+
,Juice,6 Options,Korea,Yami,2.69,Corn Silk Tea Drink 500ml,4.6,104,100,25,67.0,,Less than 50,2+
,Juice,5 Options,Japan,Yami,2.49,COCA COLA Irohasu Transparent Japanese Peach Flavor Water  555ml,4.8,21,100,25,62.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.93,Mango Naturally  Artificially Flavored Non Carbonated Soft Drink 1L,5.0,6,800,200,586.0,,100+,2+
,Juice,7 Options,Mainland China,Yami,1.39,Kaman Orange Soda Sparkling Water Can 330ml,4.7,63,100,25,35.0,,Less than 50,Less than 2
,Juice,14 Options,Thailand,Yami,1.19,Strawberry Flavored Drink With Nata De COCO 320ml,4.6,11,800,200,238.0,,100+,Less than 2
,Juice,2 Options,Hong Kong,Yami,0.79,VITA Apple & Jasmine Tea 250ml,4.6,261,100,25,20.0,,Less than 50,Less than 2
,Juice,2 Options,Mainland China,Yami,7.99,Kaman Orange Soda Sparkling Water Canned 330ml*6 Cans,4.9,14,100,25,200.0,,Less than 50,6+
,Juice,No,Mainland China,Yami,1.99,Sparkling Water Honey Pomelo Flavor 450ml,4.7,60,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,0.99,White-gourd Drink 310ml,4.6,28,100,25,25.0,,Less than 50,Less than 2
,Juice,4 Options,Mainland China,Yami,1.19,CICI Fruit Flavored Drink Grape 258ml,4.6,47,100,25,30.0,,Less than 50,Less than 2
,Juice,2 Options,Japan,Yami,2.29,Soft Drink Natchan Apple 425ml,4.8,5,800,200,458.0,,100+,2+
,Juice,No,Mainland China,Yami,3.29,Baked Oolong Milk Tea 280ml,4.5,17,100,25,82.0,,Less than 50,2+
,Juice,3 Options,Mainland China,Yami,1.99,Tangerine Flavored Soda 248ml,4.8,295,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.29,Welch's Muscat Sparkling 430ml,5.0,3,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Calpis Grape Flavor 500ml,4.8,4,800,200,498.0,,100+,2+
,Juice,No,Japan,Yami,2.29,Soft Drink Natchan Grape 425ml,5.0,3,800,200,458.0,,100+,2+
,Juice,5 Options,Japan,Yami,2.99,Oolong Tea 525ml,5.0,6,800,200,598.0,,100+,2+
,Juice,No,Mainland China,Yami,2.09,Sugar-free 0 Calories 0 Fat Pure Tea Oolong Tea,5.0,6,800,200,418.0,,100+,2+
,Juice,2 Options,Mainland China,Yami,2.29,Osmanthus Plum Drink 300ml,4.4,33,100,25,57.0,,Less than 50,2+
,Juice,14 Options,Thailand,Yami,1.49,Mango Flavored Drink With Nata De COCO 320ml,4.6,25,100,25,37.0,,Less than 50,Less than 2
,Juice,No,United States,Yami,3.59,Lemonade Elderflower & Rose 100% Organic 250ml,4.7,6,400,100,359.0,,50+,2+
,Juice,No,Japan,Yami,2.49,Refresh Orange Tea 430ml,4.6,10,800,200,498.0,,100+,2+
,Juice,No,Mainland China,Yami,3.29,Baked Black Milk Tea 280ml,4.4,11,800,200,658.0,,100+,2+
,Juice,9 Options,Mainland China,Yami,2.09,Cucumber Soda Water 500ml,4.6,259,100,25,52.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,1.29,Almond Drink 250ml,4.4,105,100,25,32.0,,Less than 50,Less than 2
,Juice,No,Korea,Yami,2.19,Morning Rice Drink 500ml,4.6,65,100,25,55.0,,Less than 50,2+
,Juice,No,Japan,Yami,2.39,BOSS Premium Black Coffee 390ml,4.7,11,800,200,478.0,,100+,2+
,Juice,4 Options,Mainland China,Yami,1.99,Sugar Free Rice Oolong Tea 500ml,4.6,169,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.69,NECTAR Flesh White Peach Drink 380ml,4.7,82,100,25,67.0,,Less than 50,2+
,Juice,5 Options,Hong Kong,Yami,4.09,VITA Lime Lemon Tea 250ml Pack of 6,4.8,38,100,25,102.0,,Less than 50,4+
,Juice,4 Options,United States,Yami,18.99,Sparkling Water Mango*3+Lychee*3+Calamansi*3,5.0,4,1200,300,5697.0,,200+,16+
,Juice,8 Options,Korea,Yami,1.29,Apple Drinks 235ml,5.0,2,800,200,258.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,2.39,MengNiu ZhenGuoLi Yogurt Peach and Raspberry Flavor 240g,4.9,108,100,25,60.0,,Less than 50,2+
,Juice,2 Options,United States,Yami,2.99,Cherry Blossom Coke Limited Edition 250ml,4.7,65,100,25,75.0,,Less than 50,2+
,Juice,2 Options,Mainland China,Yami,1.69,WONGLOKAT Black Herbal Tea 310ml,4.7,83,100,25,42.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.49,Coke 500ml,4.6,122,100,25,37.0,,Less than 50,Less than 2
,Juice,8 Options,Korea,Yami,1.29,Green Grape Flavor Drink 235ml,5.0,6,100,25,32.0,,Less than 50,Less than 2
,Juice,5 Options,Taiwan,Yami,1.59,Xiao Ming Lemon Tea 480ml,4.8,64,100,25,40.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,2.59,Antrodia Cinnamomea Functional Drink 350ml,4.3,3,800,200,518.0,,100+,2+
,Juice,3 Options,Mainland China,Yami,2.09,Light Drink Grapefruit 500ml,4.6,65,100,25,52.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,2.29,Jiangzhong jianxiao drink 400ml,4.7,36,100,25,57.0,,Less than 50,2+
,Juice,3 Options,Korea,Yami,1.79,FOO Roasted Corn tea 500ml,4.8,33,100,25,45.0,,Less than 50,Less than 2
,Juice,2 Options,Mainland China,Yami,1.49,Classic Milk Tea Condensed Milk Flavor 500ml,4.6,37,100,25,37.0,,Less than 50,Less than 2
,Juice,2 Options,Mainland China,Yami,2.39,ZhenGuoLi Yogurt Grapefruit and Four Seasons Spring Flavor 240g,4.8,95,100,25,60.0,,Less than 50,2+
,Juice,9 Options,Mainland China,Yami,1.99,Sakura Grape Flavor Sparkling Water 480ml Seasonal Limited Edition,4.8,210,100,25,50.0,,Less than 50,Less than 2
,Juice,5 Options,Japan,Yami,1.69,Ramune Strawberry Flavor 200ml,4.8,6,800,200,338.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.99,Green Plum Flavor Soda 335ml,4.8,29,100,25,50.0,,Less than 50,Less than 2
,Juice,15 Options,Singapore,Yami,0.79,White Gourd Drink 250ml,4.3,39,100,25,20.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.89,Energy Drink Mango Flavor 550ml,4.9,14,800,200,378.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,2.09,Sugar-Free 0 Calories 0 Fat Pure Tea Oolong Tea,4.7,7,400,100,209.0,,50+,2+
,Juice,2 Options,Mainland China,Yami,2.09,Sparking Water Passion Fruit 480ml,4.8,31,100,25,52.0,,Less than 50,2+
,Juice,5 Options,Mainland China,Yami,1.49,Ba Wang Si Soda Orange Flavor 550ml,4.8,33,100,25,37.0,,Less than 50,Less than 2
,Juice,5 Options,Japan,Yami,1.69,Ramune Lychee Flavor 200ml,4.8,6,800,200,338.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,2.89,Sparkling Water Sea Salt Flavor 500ml,5.0,1,800,200,578.0,,100+,2+
,Juice,3 Options,Hong Kong,Yami,1.39,VITA Ceylon Lemon Tea 500ml,4.8,23,100,25,35.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,5.29,Mint Black Tea Drink 250mlx6pk,4.9,7,400,100,529.0,,50+,4+
,Juice,No,Korea,Yami,2.19,Green Plum Drink 500ml,4.2,20,100,25,55.0,,Less than 50,2+
,Juice,No,Korea,Yami,0.99,Banana Rice Punch 238ml,4.5,10,800,200,198.0,,100+,Less than 2
,Juice,3 Options,Japan,Yami,1.99,Ramune Soda Blueberry Flavor 200ml,4.8,25,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Mainland China,Yami,1.99,MizNe Vitamin Drink Cactus Green Orange Flavor 600ml,4.7,17,100,25,50.0,,Less than 50,Less than 2
,Juice,No,Japan,Yami,2.49,Lemon Tea No Sugar 500ml,5.0,3,800,200,498.0,,100+,2+
,Juice,15 Options,Singapore,Yami,0.79,Snow Pear Drink 250ml,4.2,23,100,25,20.0,,Less than 50,Less than 2
,Juice,No,Taiwan,Yami,3.99,??Frozen??Lemon Winter Melon Slushy 30g,4.5,2,800,200,798.0,,100+,2+
,Juice,No,Mainland China,Yami,1.89,Eastern Leaves Green Tea 500ml,4.4,7,400,100,189.0,,50+,Less than 2
,Juice,5 Options,Japan,Yami,3.99,Kuro Oolong Tea 350ml,4.6,19,100,25,100.0,,Less than 50,2+
,Juice,No,Mainland China,Yami,2.49,Lacto Fermented Probiotic Milk Drink 300ml,4.8,8,400,100,249.0,,50+,2+
,Juice,No,Japan,Yami,2.49,Namacha Decaf,5.0,9,800,200,498.0,,100+,2+
